,news,code
10,대한항공 직원들이 지난 일 인천공항에서 미주행 승객을 대상으로 탑승구 앞에서 열화상 카메라 등으로 발열 여부를 확인하고 있다대한항공 제공   국민일보  무단전재 및 재배포금지,경제
11,특허청 신한국민 등 개 과 협력  코로나 관련 심사도 신속 진행키로특허청은 코로나 대응 지재권 지원 를 구성해 코로나 피해 최소화를 위한 긴급 대응책을 수립하고 시행에 들어간다 의 단장은 천세창 차장이다구체적인 지원 내용은 코로나로 피해를 본 기업과 백신 개발 차단방역진단 등 대응 기업에 지원을 강화하는 것이다 피해 기업과 대응 기업이 사업자금이 필요한 상황에 직면하면 특허청은 개 시중은행과 협력해 우선적으로 지식재산 담보 대출을 실행하고 절차도 신속히 진행하기로 했다 개 협력 은행은 하나신한국민우리농협산업기업은행이다또 코로나 확산 방지를 위해 특허 상표 디자인 등의 심사심판 절차를 개선하고 코로나 관련 심사심판은 신속히 진행한다김건호 기자 세상을 보는 눈 세계일보이 기사는 언론사에서 경제 섹션으로 분류했습니다 기사 섹션 분류 안내 기사 섹션 분류 안내 기사의 섹션 정보는 해당 언론사의 분류를 따르고 있습니다 언론사는 개별 기사를 개 이상 섹션으로 중복 분류할 수 있습니다 닫기,경제
12,이노텍 구미공장 코로나 확진자 발생 사진이노텍 로고 이노텍 구미공장 코로나 확진자 발생 사진이노텍 로고이노텍 구미공장에서도 신종 코로나바이러스 감염증코로나 확진자가 발생했다이노텍은 일 구미공장 직원 한 명이 이날 코로나 확진 판정을 받았다고 밝혔다 폐쇄된 공장은 카메라모듈을 생산하는 곳이다이노텍은 확진자 발생 직후 공장 해당 생산 라인 가동을 중단하고 근무 중이던 직원 전원을 자택 대기하도록 했다 공장 전체도 즉시 폐쇄 조치한 후 방역 조치에 들어갔다아울러 임직원들에게 확진자와 이동경로가 겹치거나 발열 기침 등 코로나 증상이 있는 경우 절대 출근하지 말고 회사에 보고 후 지침에 따라 행동해 달라고 지시했다회사 관계자는 완전한 방역을 실시한 후 보건 당국과 협의해 안전하다고 판단될 경우 오는 일 구미공장을 정상 가동할 예정이라고 밝혔다앞서 디스플레이도 구미 사업장에 입주한 은행 직원이 확진 판정을 받아 오는 일까지 중소형 패널 모듈 공장 일부를 폐쇄하기로 했다 두 사업장 간 거리는 가량인 것으로 알려졌다 삼성전자 구미사업장에서도 현재까지 확진자 총 명이 발생했고 지난달 일 확진된 무선사업부 직원이 근무하던 층은 오는 일까지 폐쇄된다최민지 한경닷컴 객원기자  한국경제    무단전재 및 재배포 금지,경제
13,앵커코로나가 우리나라 수출에 악영향을 줄 거란 우려도 컸는데요그런데 지난 한 달간 한국 수출이 의외로 선전한 것으로 나왔습니다하지만 코로나 확산세가 사그라들지 않으면 앞으로 다가올 충격이 더 큰 거란 분석이 지배적입니다보도에 우한울 기자입니다리포트현대 자동차 울산 공장이 그제일 또 멈춰 섰습니다이번엔 코로나 확진자가 나왔습니다가뜩이나 중국산 부품 조달에 어려움을 겪고 있는데 이중고를 겪게 됐습니다잇단 생산 차질로 지난달 자동차 수출은 전년도보다  줄었습니다홍남기경제부총리  중국경제와의 밀접도를 감안할 경우 우리 경제의 부담이 상대적으로 큰 것 또한 엄연한 현실입니다지난달 우리 수출은 지난해 같은 기간보다  늘었습니다반도체 수출에 힘 입은 개월 만의 반등입니다하지만 조업일수를 고려하고 보면 얘기가 달라집니다지난달 조업일수는 설 연휴가 없어 지난해보다 더 많았는데 그러다 보니 하루평균 수출은 실제로 마이너스로 추락했습니다코로나 여파로 대중국 수출은 두 달 연속 내리막을 걸었습니다더 큰 문제는 앞으로 다가올 충격입니다월은 수출 신규 계약이 몰린 달이어서 피해는 더 커질 수 있습니다성윤모 산업부 장관은 코로나의 영향은 경제성장률이  떨어진 년 사스 때보다 더 클 것으로 전망했습니다성태윤연세대 경제학부 교수  코로나가 계속 확산된다면 중국에 대한 것뿐만 아니라 다른 나라와의 경제적인 교류도 어려워질 수 있거든요 내수나 이런 부분이 어려운 상황에서 무역이 감소하는 것이기 때문에 추가적인 어려움에 노출될 가능성이 있습니다정부는 조천억 원 이상의 추경을 추진하고 있습니다산업부는 이번 추경에 수출 피해 기업 지원 방안을 포함하겠다고 밝혔습니다 뉴스 우한울입니다우한울 기자 ,경제
15,코로나의 여파가 수출과 소비 등 실물지표에 반영되기 시작했다 조업일수가 늘어난 영향으로 지난달 수출은 개월 만에 반등에 성공했지만 일평균 수출은 상승세로 돌아선 지 한 달 만에 다시 하락세로 전환했다 코로나의 영향이 일부 반영된 지난 월 소비지표는 년 만에 가장 큰 폭으로 후퇴했다일 산업통상자원부가 발표한 월 수출입 동향을 보면 수출은 조업일수 증가로 전년 대비  증가한 억만달러를 기록했다 월간 수출은 개월 만에 반등에 성공했지만 일평균 수출은 억만달러로 전년 대비  감소했다 이는 지난해 전체 평균치억만달러에도 미치지 못하는 수준이다 코로나로 중국 춘제 연휴기간이 연장되면서 지난달 대중국 수출은 전년 대비  줄어든 억달러에 그쳤다품목별로 보면 중국발 수요 둔화로 국제유가가 큰 폭으로 하락하면서 수출 주력 품목인 석유화학이  감소했다 중국 공장의 가동 중단으로 생산에 차질을 빚으면서 자동차 수출도 나 줄어들었다 정부는 코로나의 부정적인 영향이 월 수출부터 본격적으로 반영될 것으로 내다봤다 성윤모 산업부 장관은 신규 계약이 이뤄지는 월부터 코로나 확산 영향이 월보다 가시화될 것으로 본다고 말했다코로나 여파는 소비에도 반영됐다 통계청이 지난달 일 발표한 지난 월 산업활동 동향을 보면 소매판매지수는 으로 전월 대비  감소했다 구제역과 한파가 겹쳤던 년 월 이후 년개월 만에 최대 감소폭이다 코로나 확산이 본격적으로 진행되지 않았음에도 면세점 등을 중심으로 소비가 급감했다소비 감소세는 확진자가 급증한 지난 월일을 기점으로 뚜렷해지고 있다 월 첫째 주에 전년 동기 대비  넘게 감소했던 백화점 매출액은 둘째 주에는 감소폭이 축소됐지만 셋째 주에는 마이너스 로 다시 감소폭이 확대됐다 지난달 셋째 주 숙박업과 음식점 매출도 각각  나 줄었다 지난달 한국을 방문한 관광객이  넘게 감소하면서 면세점 매출액도 가량 줄었다 영화 관람객과 놀이공원 이용객도 월 주차에는 각각  나 빠졌다코로나 충격이 주요 경제지표로 확인되면서 정부도 대책 마련에 분주한 모습이다 정부는 지난달 일 감세와 소상공인 금융지원 확대 등이 포함된 조원 규모의 대규모 경기부양책을 내놓은 데 이어 이번주에는 추가경정예산안을 발표한다 이종우 이코노미스트는 국내총생산 규모가 메르스 당시에 비해 커진 만큼 성장률을 끌어올리기 위해서는 더 많은 규모의 재정 투입이 필요할 것으로 보인다고 말했다박상영 기자 경향신문 무단전재 및 재배포 금지,경제
16,신모씨는 최근 코로나로 인한 고민 끝에 오는 월 가려던 가족의 이탈리아 여행 계획을 취소했다 그는 항공권 기차표 등에 대한 수수료 여만원을 온전히 부담해야 했다 신씨는 초기엔 유럽이라 괜찮을 거라 생각했지만 이탈리아에서도 코로나가 번져가며 결국 취소하게 됐다며 여행사 측은 개인 변심 때문이라며 취소수수료를 전부 다 내라고 했지만 개인 문제로 보기 힘든 상황인데 부당하다고 말했다최근 코로나로 인한 불안감에 다수 소비자들이 여행 행사 등을 취소하지만 위약금을 개인들이 떠안아야 해 고충이 깊어지고 있다일 산업계에 따르면 코로나 국내 첫 확진자가 나온 지난 월일 이후 개월이 넘었지만 세계적으로 감염이 확산되면서 여행 및 행사 예약 취소 문의가 이어지는 상황이다 한국소비자원 코로나소비자상담맵을 보면 올 월일부터 지난달 일까지 코로나 관련 위약금 취소 등에 관한 상담이 건에 이른다 그중 해외여행이 건 항공 여객운송 서비스는 건 예식 서비스는 건 등이다문제는 취소 위약금을 소비자들이 떠안아야 한다는 사실이다 취소수수료 면제는 공정거래위원회의 국외표준여행약관 및 운송약관에 따른다 천재지변이나 전란 등으로 여행 목적을 달성할 수 없는 경우에 취소수수료를 물지 않아도 된다 다만 해당 목록에 코로나 같은 대규모 감염병과 관련된 항목은 명시돼 있지 않아 혼란을 부채질하고 있다현재 대부분 항공사들은 명확히 국가 차원에서 입국금지가 결정돼 운항할 수 없는 노선에 대해 또는 확진자 및 자가격리 대상자에만 취소수수료를 면제해준다 지난 월 초 베트남 여행을 취소한 김모씨는 전염병의 특성상 꼭 입국금지 국가가 아니더라도 전파 및 위험 소지가 있는데 명확히 정해진 곳만 무료 취소가 가능한 것은 불합리하다고 말했다예식장 뷔페 같은 행사장의 경우 소비자원 소비자분쟁해결기준에 계약 해제와 관련된 사항이 명시돼 있다 그러나 통상 개별 사업장이 만든 별도의 계약서에 따라 수수료를 결정하기 때문에 소비자들이 부담을 고스란히 떠안는 경우가 많다돌잔치 전문 ㄱ업체의 경우 행사 일 전 계약 해지 시 행사 금액의 를 위약금으로 내도록 자체 계약에 명시했다 이는 개월 이전 계약을 해지한 경우 계약금을 환급하도록 한 소비자분쟁해결기준에 배치된다 강모씨는 이달 말에 예약해뒀던 돌잔치를 고심 끝에 취소키로 결정했다 업체 쪽에 물어보니 계약금 만원 외에도 예정됐던 전체 식비 및 준비 비용의 까지 위약금으로 내라는 답이 돌아왔다 강씨는 행사 대신 집에서 조촐하게 상을 차려두고 기념영상을 찍어 사회관계망서비스에 올리고 친지들에게 보낼 생각이라고 말했다이처럼 코로나에 따른 소비자와 업계 피해가 속출하자 근본 대책을 마련해야 한다는 지적이 나온다 이은희 인하대 소비자학과 교수는 과거 년 메르스나 기타 전염병이 퍼졌을 당시에도 계약 취소 등에 따른 소비자 피해와 관련해 비슷한 논란이 반복돼왔다 전 지구적인 감염병은 더 이상 특수한 상황이 아니다라고 말했다 이 교수는 정부 차원에서 피해 업계를 돕고 소비자 권익도 적극 보호할 수 있는 체계를 수립해야 한다며 소비자분쟁해결기준에 감염병 발생 상황에 적용할 지침을 명시하는 등 대책이 있어야 할 것이라고 조언했다김지원 기자 경향신문 무단전재 및 재배포 금지,경제
17,그래픽  윤여경 기자 그래픽  윤여경 기자부산에 사는 직장인 ㄱ씨는 최근 질병관리본부 명의로 온 코로나 확진자 동선 안내라는 문자가 휴대폰으로 오자 바로 클릭을 했다 이미 부산의 공공기관과 금융기관 등에서 보낸 코로나 안내문자를 받고 있어 의심을 하지 않았다 인터넷 주소가 적힌 문자를 누르자 개인인증주민등록번호 앞자리을 요청했고 입력하자 자동으로 앱이 깔렸다 그러나 확진자 동선 안내는 나오지 않았고 처음 보는 사이트들이 보낸 인증번호들이 찍혔다보이스피싱을 의심한 ㄱ씨는 바로 경찰에 알려 금전적 피해는 막았다 그는 계좌 비밀번호 등 모든 개인정보를 바꾸고 휴대폰 점검도 했지만 보이스피싱에 대한 우려로 불안하다고 말했다최근 코로나 확산을 악용해 공공기관과 금융기관을 사칭한 보이스피싱이 등장해 소비자들의 각별한 주의가 요구된다 금융위원회와 금융감독원 과학기술정보통신부 경찰청 등은 일 코로나 우려를 악용한 피해에 대응하기 위해 허위 정보 관련 전화번호와 사이트를 차단하는 등 수사공조 수준을 높이기로 했다아직 시중은행 등이 접수한 실제 피해 사례는 없지만 새로운 범죄 기법으로 재산상 피해가 생길 수 있는 만큼 금융사들도 이상금융거래탐지시스템을 작동해 코로나 보이스피싱 감시 강화에 나선다금융당국은 만원 이상 현금 입금된 건에 대해선 자동화기기에서 출금이체할 경우 분간 출금이체를 지연하는 지연인출이체제도나 입금계좌지정지정하지 않은 계좌로는 소액 송금만 허용하는 서비스 등 재산 피해 예방 수단 활용을 당부했다 해당 서비스는 소비자들이 자율적으로 인터넷스마트 뱅킹 또는 영업점 방문을 통해 신청하면 된다금융당국 관계자는 공공기관이나 금융사를 사칭한 금전 개인정보 앱 설치 요구 등에는 응하지 말고 보이스피싱에 돈을 이체했다면 바로 은행 고객센터나 경찰 금감원에 계좌 지급 정지를 요청해야 한다고 말했다김은성 기자 경향신문 무단전재 및 재배포 금지,경제
18,봄철 미세먼지 배출을 최대한 줄이기 위해 월 중 최대 기의 석탄발전기가 가동을 멈춘다 이를 통해 석탄발전의 미세먼지를 지난해 봄보다 약  감축할 것으로 예상된다산업통상자원부는 미세먼지 고농도 시기년 월년 월 대응 특별대책에 따라 이달부터 일부 석탄발전소의 가동을 정지하고 발전량도 제한한다고 일 밝혔다 이에 따라 월 한 달 동안 석탄발전기 기를 가동 정지한다 주중에는 기 야외 활동이 많은 주말에는 기의 가동을 멈출 방침이다 나머지 석탄발전기 최대 기에 대해서는 발전출력을 로 제한하는 상한제약을 시행한다 또 미세먼지 배출이 상대적으로 적은 저유황탄 사용도 이어가기로 했다산업부는 봄철 석탄발전 감축 방안을 추진하면 전체 석탄발전 부문의 미세먼지 배출량을 지난해 같은 기간보다 약  감축하는 효과가 있을 것으로 추산했다다만 전력수급과 계통 상황 정비 일정 설비 여건 등을 종합적으로 고려해 특별한 사유가 있는 경우에는 석탄발전 감축 방안을 탄력적으로 조정한다미세먼지 고농도 시기 대응 특별대책 기간이 종료되는 월 말 이후에는 석탄발전 감축에 든 비용을 산정한 후 전기요금에 반영할지 검토할 예정이다 앞서 한국전력은 년 영업적자가 년 만에 가장 크게 난 것과 관련 봄철과 겨울철 석탄발전소 가동을 중지하거나 제한한 미세먼지 대책에 따라 이용률이 떨어진 때문으로 분석했다 석탄발전 이용률은 년 에서 지난해 로 줄었다정유미 기자 경향신문 무단전재 및 재배포 금지,경제
19,중소기업중앙회는 코로나 확산에 따라 중소기업공제사업기금 등 공제가입 소상공인과 중소기업의 경영 부담을 덜어주기 위해 대출 만기 연장과 부금 납부를 개월 유예한다고 일 밝혔다소기업소상공인공제인 노란우산은 지난달 일부터 대출 이자율을 에서 로 포인트 인하했다 이어 이날부터는 고객 신청 시 부금 납부를 개월 유예하는 추가 지원을 실시한다 노란우산 공제는 근로자 인 미만의 도소매업종 개인사업자나 인 미만의 광업 제조업 서비스업 등 사업체 대표를 대상으로 매월 일정액만만원을 적립해 폐업 질병 사망 퇴임 노령 시 생활안정과 사업 재기를 지원하기 위한 퇴직금 마련 제도다중소기업공제기금은 만기 도래 대출 건에 대해서는 추가적인 원금 상환 없이 만기를 연장할 계획이다 코로나 피해 업체에 대해서는 부금 납부를 개월 유예해준다 이 기금은 연쇄도산을 방지하고 공동판매와 구매사업의 기반을 조성하는 등 중소기업의 경영안정지원을 목적으로 한다 박용만 중기중앙회 공제사업단장은 코로나의 영향으로 자금 운용에 어려움을 겪고 있는 중소기업소상공인을 지원하기 위해 이번 대책을 마련했다고 말했다 중기중앙회는 이달 말까지 가입 고객의 신청을 접수할 예정이며 원활한 신청을 위해 지원 절차를 간소화해 시행할 계획이다 신청을 희망하는 업체는 고객센터 및 전국 개 지역본부공제센터에 문의하면 된다김지원 기자 경향신문 무단전재 및 재배포 금지,경제
0,대구뉴시스신종 코로나바이러스 감염증코로나 확진 환자 이송을 하는 구급차 내부를 대구소방안전본부 소속 대원이 소독을 하고 있다사진대구소방안전본부 제공   대구뉴시스신종 코로나바이러스 감염증코로나 확진 환자 이송을 하는 구급차 내부를 대구소방안전본부 소속 대원이 소독을 하고 있다사진대구소방안전본부 제공  대구뉴시스 정창오 기자  대구서 일 하루 동안 신종 코로나바이러스 감염증코로나 확진 환자 명이 숨졌다세 여성 씨는 지난달 일 파티마병원에 입원해 치료를 받던 중 일 확진 판정을 받았지만 이날 오후 시 분께 사망했다 기저질환이 있었다 대구에서는 번째 전국으로는 번째다세 여성인 씨는 지난달 일 수성구보건소에서 방문 검사를 받아 일 확진됐으나 자택에서 사망했다 이 여성 역시 기저질환이 있었다 대구에서는 번째 전국으로는 번째다이에 앞서 오후 시분께 칠곡경북대학교병원에서 세 남성이 입원 중 사망했다 지난달 일 확진 판정을 받았던 환자로 고혈압 등이 있었다 대구에서 번째 전국으로는 번째다또 자가 대기 중이던 세 여성이 자택 대기 중 호흡곤란 등으로 대구가톨릭대병원으로 옮겼으나 오후 시 분께 사망했다 지난달 일 확진 판정을 받았으며 기저질환이 있었다 대구에서는 번째 전국으로는 번째다또 세 남성도 경북대병원에서 치료를 받던 중 일 오전 시 분께 사망했다 대구에서는 번째이고 전국으로는 번째 코로나 사망자로 기록됐다 이 남성도 기저질환이 있었다대구에서는 지난달 일에 세 여성남구의 사망을 시작으로 일 세 여성달서구 일 세 남성달서구 일 세 남성달서구과 세 여성서구 일 세 여성서구과 세 여성동구이 일 세 남성이 각각 사망했다 공감언론 뉴시스 ,사회
1,구리시 일 코로나 상황보고회 사진제공구리시 구리시 일 코로나 상황보고회 사진제공구리시구리파이낸셜뉴스 강근주 기자 구리시가 관내 신천지교회 신도 전수조사를 강화해 지역감염 전파 차단에 속도를 낸다경기도와 질병관리본부가 전달한 신천지 구리 신도는 여명이다 안승남 시장은 월일 구리교회 대표와 대화 채널을 개설했다 코로나 지역사회 전파를 막기 위해 자발적인 자가격리 참여도 협의했다이에 따라 구리시 공무원은 매일 두 차례 모니터링에 나선다 동장 총무팀장 맞춤형복지팀장이 전담한다 모니터링은 신천지 교인 중 대구경북 과천 예배에 참석한 적이 있는지 확진자와 접촉했는지 발열이나 호흡기 증상이 있는지 등을 점검한다 이상 징후가 발견되면 자가격리 선별진료소 방문 등 절차를 밟게 된다다만 신천지 신도 명단은 총회본부에서 보낸 자료인 만큼 구리교회가 명단 정확성을 판단하는데 최대한 협조하기로 했다 신도가 소규모 모임으로 연결돼 있어 구리시 의견을 계속 전달하겠다는 의사도 밝혔다구리시는 월 첫 주를 코로나 확진자 유입 여부의 분수령으로 상정하고 인창동 등 개 동 주민센터가 동당 신도 여명을 촘촘하게 모니터링 한다는 방침이다안승남 시장은 관내 신천지교회가 구리시 일원으로서 어려움을 함께 극복해 나가고자 신뢰와 협력을 선택해 깊이 감사하고 구리에 더 이상 코로나 확진자가 발생되지 않도록 적극적인 참여와 협조를 바란다고 말했다 저작권자  파이낸셜뉴스 무단 전재재배포 금지,사회
2,대구시 달서구 두류동 옛 두류정수장 터에 구급차 수십 대가 출동을 기다리고 있다 대구소방본부 제공 대구시 달서구 두류동 옛 두류정수장 터에 구급차 수십 대가 출동을 기다리고 있다 대구소방본부 제공일 대구에서 코로나 확진환자 명이 또 사망했다 이날 하루에만 대구에서 코로나 확진환자 명이 숨졌다대구시는 이날 오후 시분께 살 여성환자번호 번이 자택에서 숨진 채 발견됐다고 밝혔다 이 여성은 지난 일 수성구보건소를 찾아 검체 검사를 받고 일 확진 판정을 받았다 이 여성은 평소 기관지염을 앓고 있었다앞서 이날 오후 시분에는 이날 확진 판정을 받은 살 여성환자번호 번이 대구파티마병원에서 숨졌다 이 여성은 간암과 발열 객담으로 지난 일 이 병원에서 입원 치료를 받아왔다 대구에서 이날 밤늦게 명이 또 숨진 것이 알려지며 전국 사망자는 명에서 명으로 늘었다김일우 기자 한겨레신문  무단전재 및 재배포 금지,사회
3,광주뉴시스 류형근 기자  일 오후 광주 서구 광주보건환경연구원에서 연구원이 의뢰 들어온 신종 코로나 바이러스 감염증코로나 검체 검사 시범을 보이고 있다   광주뉴시스 류형근 기자  일 오후 광주 서구 광주보건환경연구원에서 연구원이 의뢰 들어온 신종 코로나 바이러스 감염증코로나 검체 검사 시범을 보이고 있다  광주뉴시스 류형근 기자  광주 남구에 거주하는 명이 신종 코로나 바이러스 감염증코로나 확진판정을 받았다일 광주 남구보건소에 따르면 남구 양림동에 거주하는 여씨와 씨의 아들이 전남대병원이 실시한 코로나 검사에서 양성판정을 받았다이들은 자가격리 중인 상태였으며 국가지정 입원치료병상으로 옮겨져 치료를 받을 예정이다남구보건소는 이들의 이동경로 등을 확인하고 있다 공감언론 뉴시스 ,사회
4,일 코로나 감염병 전담병원인 근로복지공단 대구병원에서 병동 근무 의료진들이 근무 교대를 위해 힘겹게 발걸음을 옮기고 있다 코로나 확진자가 급증하고 있지만 정부의 간호 인력 지원은 턱없이 부족해 많은 의료진이 고충을 토로하고 있다 의료진 감염 사례도 늘어 대구시에 따르면 간호사 명 직원 명 의사 명 등 명의 의료기관 종사자가 코로나 확진 판정을 받은 것으로 나타났다 우태욱 기자  일 코로나 감염병 전담병원인 근로복지공단 대구병원에서 병동 근무 의료진들이 근무 교대를 위해 힘겹게 발걸음을 옮기고 있다 코로나 확진자가 급증하고 있지만 정부의 간호 인력 지원은 턱없이 부족해 많은 의료진이 고충을 토로하고 있다 의료진 감염 사례도 늘어 대구시에 따르면 간호사 명 직원 명 의사 명 등 명의 의료기관 종사자가 코로나 확진 판정을 받은 것으로 나타났다 우태욱 기자 일 하루에만 코로나바이러스감염증코로나 대구 확진자 명이 잇따라 숨졌다 이로써 지금까지 대구 사망자는 명을 기록했다또 이날 집에서 입원 대기 중이던 환자가 병원 치료 한 번 못 받고 숨지는 상황도 연이어 벌어졌다 지난달  일에 이어 벌써 세번째 네번째다이날 대구시에 따르면 대구 번째 사망 환자는 세 여성으로 집에서 사망했다 오후 시 분쯤 수성경찰서가 수성보건소에 사망 내용을 통보했다 이 환자는 일 수성구 보건소를 방문해 진단 검사를 받았고 일 확진 판정을 받았다 기저질환으로 기관지염을 앓았다이날 숨진 사망자들은 모두 기저질환이 있었다 간암 발열 객담 등의 증세를 보인 번째 사망 환자여는 지난달 일 파티마병원에 입원해 일 오전 시 분쯤 숨졌다 확진 판정은 이날 받았다번째 환자여는 당뇨 고혈압 고지혈증 등의 기저질환자로 자택에서 입원 대기중이었다 호흡 곤란으로 대구가톨릭대병원에 이송했으나 이날 오후 시 분쯤 병원에서 숨졌다또 번째 사망 환자와 번째 사망 환자도 기저질환자로 알려졌다이상준 기자 매일신문  ,사회
